UnitID,Code.x,Description,IndicatorID,CategoryID,Name,Code.y,Parameters,Units,YearMin,YearMax,MonthMin,MonthMax,DepthMin,DepthMax,Metric,Response,Applied,Comments,ACDEV,GTC_HM,GTC_ML,STC_HM,STC_ML,GSC_HM,GSC_ML,SSC_HM,SSC_ML,IW,ET,EQR_HG,EQR_GM,EQR_MP,EQR_PB,W,Period,ES,SD,N,NM,GridArea,EQR,EQRS,GTC,NMP,STC,NG,GSC,UnitArea,SSC,C,SE,CI,BEST,EQRS_Class
58,SCHPM2,Scheldt plume 2,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.601152,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1998,10.976881275242,9.8258596212452,1614,7,95040007.6683662,0.340178711940292,0.177484545360152,100,8,100,0.950926683107246,100,95092668.3107572,100,100,0.244578788840512,0.479365617509831,3.73410133333333,Bad
58,SCHPM2,Scheldt plume 2,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.601152,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1999,12.4744044917595,11.0826527429878,3761,8,95040007.6683662,0.299341049570747,0.156177938906477,100,8,100,0.950926683107246,100,95092668.3107572,100,100,0.180714108170039,0.354193143511551,3.73410133333333,Bad
58,SCHPM2,Scheldt plume 2,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.601152,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,2000,6.96120739017509,4.35890601390033,2082,8,95040007.6683662,0.536415757215274,0.416116363127446,100,8,100,0.950926683107246,100,95092668.3107572,100,100,0.0955294203014941,0.187234223254918,3.73410133333333,Moderate
58,SCHPM2,Scheldt plume 2,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.601151869,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,10.976881275242,,1614,7,95040007.6683662,0.340178703984177,0.177484541209136,100,8,100,,100,,100,,,,3.734101246,Bad
58,SCHPM2,Scheldt plume 2,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.601151869,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,12.4744044917595,,3761,8,95040007.6683662,0.299341042569745,0.15617793525378,100,8,100,,100,,100,,,,3.734101246,Bad
58,SCHPM2,Scheldt plume 2,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.601151869,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,6.96120739017509,,2082,8,95040007.6683662,0.536415744669558,0.416116345415846,100,8,100,,100,,100,,,,3.734101246,Moderate
59,SHPM,Shannon plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.668221,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1998,1.19896679675775,0.991669109483885,6922,8,380324504.216793,1,1,100,8,100,3.80324504216775,100,380324504.216685,100,100,0.0119193065016869,0.0233614114640005,1.778814,High
59,SHPM,Shannon plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.668221,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1999,1.12379886377523,0.817705139585806,7906,8,380324504.216793,1,1,100,8,100,3.80324504216775,100,380324504.216685,100,100,0.00919640994600041,0.0180246322812268,1.778814,High
59,SHPM,Shannon plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.668221,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,2000,1.24462694986024,0.803115987045261,9904,8,380324504.216793,1,1,100,8,100,3.80324504216775,100,380324504.216685,100,100,0.00806998923398539,0.0158168882542373,1.778814,High
59,SHPM,Shannon plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,2.668220982,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,1.19896679675775,,6922,8,380324504.216793,1,1,100,8,100,,100,,100,,,,1.778813988,High
59,SHPM,Shannon plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,2.668220982,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,1.12379886377523,,7906,8,380324504.216793,1,1,100,8,100,,100,,100,,,,1.778813988,High
59,SHPM,Shannon plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,2.668220982,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,1.24462694986024,,9904,8,380324504.216793,1,1,100,8,100,,100,,100,,,,1.778813988,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1990,5.63044025157233,4.0689708183274,53,4,5555123168.42029,1,1,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.55891612629621,1.09545547791921,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,4.28492063492064,1.58195673800481,42,4,5663450897.45506,1,1,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.244101224169246,0.47842960795386,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,6.428,1.48960514636043,15,4,3762949666.13847,1,1,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.384614394951922,0.75383036204143,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,4.76090277777778,2.94262194445893,24,4,5134701508.16085,1,1,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.600660189153404,1.17727233768769,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,7.97291666666667,4.11205007429288,36,4,5412979448.09083,0.93056734068461,0.927548529410027,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.685341679048813,1.34324500803988,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,7.88060416666667,5.27686005399701,40,3,5663450897.45506,0.941467900568114,0.938923026679771,100,4,50,6.39841900631226,100,5758577105.68105,100,87.5,0.834344833229483,1.63528582381686,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,5.99606060606061,1.8172637576684,22,4,4505272053.48236,1,1,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.387441934941991,0.759372238586813,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,5.08486111111111,2.9031329601789,18,4,2675860427.11309,1,1,100,4,100,6.39841900631226,100,5758577105.68105,0,75,0.684275000942893,1.34115435736918,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,5.13537878787879,2.18621460688545,22,4,4240572522.62565,1,1,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.466102520295078,0.913544152881701,7.41933586,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,11.7907936507937,6.58529531142107,21,4,3607227536.73574,0.629248215153065,0.547173950804328,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,1.43702924943928,2.81652557363161,7.41933586,Moderate
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.12900379,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,6.50546666666667,3.50257456631441,25,4,3204609816.4073,1,1,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.700514913262883,1.37298400062845,7.41933586,High
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1990,0.690254237288136,0.44841310378223,59,4,5555123168.42029,0.59948986954778,0.505162168773336,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.0583784136509397,0.114419588230423,0.413800422666667,Moderate
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,0.742460317460318,0.780472221562556,42,4,5663450897.45506,0.55733675313736,0.445651886782155,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.120429478339458,0.236037440222285,0.413800422666667,Moderate
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,0.524444444444445,0.1045524601873,15,4,3762949666.13847,0.789026229661017,0.772742912462612,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.0269953291406951,0.052909872866567,0.413800422666667,Good
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,0.476458333333333,0.127015454668468,24,4,5134701508.16085,0.868492360647136,0.862774637197012,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.0259269211154462,0.0508158316162856,0.413800422666667,High
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,0.558525641025641,0.153886196711926,26,4,4584605911.70903,0.740879902857799,0.704771627563951,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.0301795661502572,0.0591508627235483,0.413800422666667,Good
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,0.613397435897436,0.141829934893339,39,3,5663450897.45506,0.674604095892988,0.611205782437159,100,4,50,6.39841900631226,100,5758577105.68105,100,87.5,0.0227109656287661,0.0445126746865087,0.413800422666667,Good
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,0.493484848484849,0.121898191420829,22,4,4505272053.48236,0.838527107645072,0.831506547107902,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.0259887817333741,0.0509370761994856,0.413800422666667,High
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,0.4125,0.158459186308305,18,4,2675860427.11309,1,1,100,4,100,6.39841900631226,100,5758577105.68105,0,75,0.0373491883933017,0.0732030641026728,0.413800422666667,High
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,0.464393939393939,0.158775110878676,22,4,4240572522.62565,0.891054743752039,0.886317993480389,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.0338509673787752,0.0663466769042396,0.413800422666667,High
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,0.629285714285714,0.133400578281034,21,4,3607227536.73574,0.657571613772229,0.587159925325499,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.0291103927487486,0.0570553213633632,0.413800422666667,Moderate
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.620700634,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,0.460266666666667,0.140280539026729,25,4,3204609816.4073,0.899044950753187,0.894655600785934,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.0280561078053458,0.0549889608448509,0.413800422666667,High
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1990,6.69714285714286,0.726643873443683,35,4,2573098318.71128,0.669714285714286,0.679673469387755,100,4,100,6.39841900631226,100,5758577105.68105,0,75,0.122825232262668,0.240733031627596,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1991,7.35142857142857,0.260415680270241,5,1,1915516218.333,0.735142857142857,0.754448979591837,0,4,0,6.39841900631226,50,5758577105.68105,0,12.5,0.116461432698222,0.22826021367645,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1992,6.06428571428572,0.74210762140458,31,3,4088591062.63575,0.606428571428572,0.60734693877551,100,4,50,6.39841900631226,100,5758577105.68105,100,87.5,0.133286463478741,0.261236668045046,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1993,7.16214285714286,0.591273068502714,18,4,3762949666.13847,0.716214285714286,0.732816326530612,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.139364398757082,0.27314920229096,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1994,7.37,0.609838088619484,10,4,2257170866.16266,0.737,0.756571428571429,50,4,100,6.39841900631226,100,5758577105.68105,0,62.5,0.192847736396118,0.377974617836465,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1995,7.52357142857143,0.375080166358254,8,4,1992471335.30594,0.752357142857143,0.774122448979592,50,4,100,6.39841900631226,100,5758577105.68105,0,62.5,0.13261086456025,0.259912518496809,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1996,6.57857142857143,0.792438757049066,15,4,2939910285.55058,0.657857142857143,0.666122448979592,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.204606807262689,0.401021973226599,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1997,6.60357142857143,0.740357516137089,10,4,2153808754.243,0.660357142857143,0.668979591836735,50,4,100,6.39841900631226,100,5758577105.68105,0,62.5,0.234121603381807,0.458869910631112,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1998,6.28142857142857,0.799840959542513,22,4,4505272053.48236,0.628142857142857,0.632163265306123,100,4,100,6.39841900631226,100,5758577105.68105,100,100,0.170526665545022,0.334226122871951,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,1999,7.10214285714286,0.516652235727901,24,4,3382608525.80688,0.710214285714286,0.72595918367347,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.105461196000124,0.206700145926763,10,Good
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,1990,2000,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,0.775,0.6,0.425,0.25,,2000,6.87142857142857,0.5293668403864,25,4,4018920082.27093,0.687142857142857,0.699591836734694,100,4,100,6.39841900631226,100,5758577105.68105,50,87.5,0.10587336807728,0.207507988353421,10,Good
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1990,20.3748148148148,8.35647440144453,45,12,3072898920.49091,,,100,12,100,6.39841900631226,100,5758577105.68105,50,87.5,1.24570965425779,2.44154605753911,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,17.7423188405797,5.39567151949088,23,5,3910417271.32623,,,50,12,0,6.39841900631226,100,5758577105.68105,50,50,1.12507528533109,2.20510703914506,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,14.4485507246377,2.91595624700222,23,8,2142909361.2306,,,50,12,50,6.39841900631226,100,5758577105.68105,0,50,0.608018908259735,1.19169516210844,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,16.528,3.89335473738409,25,8,4575309951.1879,,,50,12,50,6.39841900631226,100,5758577105.68105,100,75,0.778670947476817,1.52616701286224,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,19.3008771929825,4.61963560666873,19,6,1878859502.79311,,,50,12,0,6.39841900631226,100,5758577105.68105,0,37.5,1.05981709291848,2.07720333232017,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,20.7620833333333,9.85141426749482,40,9,2034581632.19584,,,100,12,100,6.39841900631226,100,5758577105.68105,0,75,1.55764536295815,3.05292881208379,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,16.981862745098,3.97795242756167,34,11,4055289676.61794,,,100,12,100,6.39841900631226,100,5758577105.68105,100,100,0.682213213091034,1.33711332743578,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,14.7747311827957,3.06776586872736,31,11,2334205779.28343,,,100,12,100,6.39841900631226,100,5758577105.68105,0,75,0.55098701540021,1.07991470613363,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,15.7956349206349,2.80006305466122,42,12,4163617405.6527,,,100,12,100,6.39841900631226,100,5758577105.68105,100,100,0.432059109439314,0.846820293693505,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,18.5333333333333,6.36532022661088,57,12,3265572888.90608,,,100,12,100,6.39841900631226,100,5758577105.68105,50,87.5,0.843107260322671,1.65245986533667,,
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,16.5822695035461,3.67611990273922,47,12,2862955168.57764,,,100,12,100,6.39841900631226,100,5758577105.68105,0,75,0.536217198358298,1.05096639667323,,
60,SK,Skagerak,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1990,0.793433333333333,0.328643782578743,50,12,3072898920.49091,,,100,12,100,6.39841900631226,100,5758577105.68105,50,87.5,0.0464772494512454,0.0910937350249249,,
60,SK,Skagerak,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,0.78547619047619,0.366025493597852,28,6,4018745000.361,,,100,12,0,6.39841900631226,100,5758577105.68105,50,62.5,0.0691723163978271,0.135575248866951,,
60,SK,Skagerak,6,12,Total Phosphorus,TP,PTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,0.681526104417671,0.188534715848028,83,8,3855264143.84086,,,100,12,50,6.39841900631226,100,5758577105.68105,50,75,0.0206943735674254,0.0405602268747714,,
